,Unnamed: 0.1,mood,id,title,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1232,1232,sad,3BIBnyt40zWjPCNqRyGwPp,This Side of Paradise - slowed,Coyote Theory,0.39,0.514,5,-10.915,1,0.0295,0.475,0.000595,0.116,0.313,125.567,304821,4
1233,1233,sad,4XcKX1Y93VyBMbRDPTuIrW,No Pain,Emzorearner,0.799,0.724,10,-5.74,0,0.301,0.481,0.0,0.719,0.884,148.053,165405,4
1234,1234,sad,2NeM9rfWo70KQej9GxeaoL,Where's My Love,SYML,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,202010,4
1235,1235,sad,1Kt8YgVFoaPJ4xO9MfAcIs,"Ylang Ylang - Remake, Slowed",Cassanova,0.378,0.0455,5,-24.372,1,0.0472,0.981,0.942,0.116,0.296,78.711,102478,3
1236,1236,sad,7gZDMiW9u6N3UIgBzbdUFU,I Just Want to Be the One You Love,Boxout,0.497,0.349,9,-8.749,0,0.0877,0.967,0.037,0.228,0.251,140.551,80842,1
1237,1237,sad,1v1oIWf2Xgh54kIWuKsDf6,Runaway,AURORA,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,248827,4
1238,1238,sad,0Dn40gxVCMo5TkgS8Ik18Q,Falling Down - Bonus Track,XXXTENTACION,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4
1239,1239,sad,0X8DcetL926BYiPJYstJTc,Lucid Dreams,Juice WRLD,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4
1240,1240,sad,6PIxQ6vmrGuUkMPWd6q7BT,let me be me...,Bremmy,0.633,0.667,7,-9.38,1,0.0376,0.2,0.00024,0.102,0.225,140.081,190440,4
1241,1241,sad,5ACkknqH2GcrVtmBB7LaRv,Teenage Fever,Drake,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,4
1242,1242,sad,17HsFV06Rx0EsdpOgtvxHk,Your Coach,Bremmy,0.719,0.726,2,-7.629,1,0.0471,0.107,0.0,0.0782,0.414,79.981,192907,4
1243,1243,sad,2FCnAtTOPGk4kQgRkvRAyW,Forgive You,Kish,0.659,0.731,9,-8.368,1,0.0421,0.196,0.0,0.0893,0.394,160.014,193501,4
1244,1244,sad,2fZTS0VboxRpF0FdfY7E5P,Conversations,Juice WRLD,0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,0.57,159.93,181661,4
1245,1245,sad,3h9KMirpiIFExdqfzjgG2i,Makeup,Landon Cube,0.594,0.688,2,-4.15,1,0.039,0.00746,0.0,0.111,0.196,169.9,193520,4
1246,1246,sad,1ztnAsW0QgLkFTRrCNO4KR,lonely fisherman,Bremmy,0.805,0.328,1,-12.811,0,0.0978,0.328,0.0,0.102,0.105,133.995,188103,4
1247,1247,sad,1KVczjazCcCCgM3gXXUl47,Roses (with Juice WRLD feat. Brendon Urie),Brendon Urie,0.612,0.601,8,-7.089,1,0.164,0.168,0.0,0.117,0.525,147.018,223543,4
1248,1248,sad,2z3htsNRuhDN923ITatc56,Marvins Room,Drake,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,347227,5
1249,1249,sad,2Tn4XArLhjrZEhBKlAle0j,Love Is Hell (feat. Trippie Redd),Trippie Redd,0.662,0.784,2,-7.164,1,0.052,0.0113,0.0,0.715,0.107,98.729,258746,5
1250,1250,sad,1AypGrF9hgXuCpvt2b8BEY,USED2KNOW,Dro Kenji,0.62,0.628,1,-6.601,1,0.115,0.0085,0.0,0.127,0.348,177.915,153708,4
1251,1251,sad,6jRoQLe2fPsBfSZb3Y1v6L,GIRLS I KNOW,Killval,0.73,0.516,10,-8.57,1,0.169,0.0328,0.0,0.108,0.408,159.088,206054,5
1252,1252,sad,5BQrp63SHCVf4bzCzJePne,Don't Cry (feat. XXXTENTACION),XXXTENTACION,0.618,0.71,8,-6.066,1,0.331,0.407,0.0,0.183,0.233,112.014,249450,4
1253,1253,sad,5OTt91iULQFPTwHRKTgYF4,TEN,Bremmy,0.762,0.758,8,-5.945,1,0.0631,0.2,0.0,0.0861,0.494,140.016,207857,4
1254,1254,sad,3dwS2xtX7QvHoaueZf1qqi,Hope & Pray,Bremmy,0.776,0.704,10,-6.751,0,0.0455,0.121,0.0,0.0983,0.436,120.149,151004,5
1255,1255,sad,711MglQhnhOF3UAiAs9A59,Robbery,Juice WRLD,0.669,0.683,2,-5.17,1,0.054,0.278,0.0,0.268,0.579,159.996,240437,4
1256,1256,sad,0ZxY3V9miXeKIeKS3hgjCI,Highs and Lows,Lil Skies,0.819,0.756,0,-6.962,1,0.345,0.0102,0.0,0.0952,0.36,109.996,174602,5
1257,1257,sad,6ucR4KfvsBFWCMVFDvyKKl,Apologize,OneRepublic,0.653,0.604,8,-6.017,1,0.0278,0.0292,0.0,0.097,0.101,118.016,184400,4
1258,1258,sad,36o4yVXDQVPf6n33z81BZl,Sad (feat. Lil Yachty),Lil Yachty,0.835,0.716,1,-3.228,1,0.033,0.00188,5.01e-06,0.128,0.131,111.002,191601,4
1259,1259,sad,7bbXUJWaLPHtcFYjdQFaoS,Trick Me,Bremmy,0.624,0.684,1,-6.952,1,0.0534,0.00431,0.0,0.15,0.337,160.275,181827,4
1260,1260,sad,3TkXdql4aet8gjjJacap0M,Distant (Emo Rap),Bremmy,0.652,0.648,7,-7.708,1,0.0338,0.00685,0.00111,0.387,0.305,152.001,230132,4
1261,1261,sad,5TpevohnlP4ITcnFG434tM,Mariah,6am,0.794,0.641,2,-3.231,1,0.0547,0.333,0.0,0.097,0.83,136.038,170806,4
1262,1262,sad,0SDJmLCAWqHTo9bfKRAiRw,Just Friends,phem,0.456,0.808,4,-5.653,0,0.391,0.145,0.0,0.0632,0.162,88.073,218456,4
1263,1263,sad,7DDxxhExUBH53SFJqXDz4i,Beautiful,Eminem,0.727,0.696,5,-4.472,0,0.0706,0.251,0.0,0.0726,0.467,132.077,392827,4
1264,1264,sad,5QMmAgx2TXZtmgws3AEi0S,Lows & Woes,Bremmy,0.747,0.274,0,-12.187,1,0.0627,0.781,0.00553,0.0942,0.277,115.056,156522,4
1265,1265,sad,0NBiC3zLXoBQXBjsbnbwJq,Molly (feat. Brendon Urie of Panic at the Disco),Brendon Urie,0.831,0.514,7,-6.695,1,0.0368,0.203,0.000156,0.115,0.397,114.94,244340,4
1266,1266,sad,3UmaczJpikHgJFyBTAJVoz,Stan,Dido,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107,4
1267,1267,sad,0sHW1jXe6Sou3437gJQNGA,Space Bound,Eminem,0.668,0.886,0,-3.474,1,0.117,0.0417,0.0,0.459,0.503,142.002,278640,4
1268,1268,sad,4Y6gX8nuGU7r02hnC27Nm2,No Love Song,Bremmy,0.611,0.664,8,-8.474,1,0.0662,0.0496,0.0,0.149,0.329,169.054,149205,4
1269,1269,sad,1KM1UMZe93xmBswZRFLUsL,Autumn Leaves,Kendrick Lamar,0.594,0.606,1,-7.931,1,0.334,0.302,0.0,0.14,0.431,72.854,268813,4
1270,1270,sad,7hiBhOh4s8G0xmGYBAjyuw,Beautiful Pain,Sia,0.685,0.815,11,-4.494,0,0.459,0.0616,0.0,0.154,0.4,165.369,265025,4
1271,1271,sad,75KdMdPqZGO3FGNtpByM1p,Say Goodbye,Chris Brown,0.805,0.494,1,-6.027,1,0.0363,0.00164,0.0,0.0798,0.408,115.049,289760,4
1272,1272,sad,42YNobZ4HN3tRVEA47wLT6,When I'm Gone,Eminem,0.619,0.746,10,-5.479,0,0.36,0.0537,0.0,0.295,0.757,149.944,281133,4
1273,1273,sad,6Iocm6VMu6bVNYwiDoyQFW,Coming Home,Skylar Grey,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001,238693,4
1274,1274,sad,2VdT56BGpdqNHUgOe1j5vc,Rich & Sad,Post Malone,0.599,0.571,2,-4.998,1,0.0665,0.198,0.0,0.0969,0.285,151.974,206453,4
1275,1275,sad,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,95467,4
1276,1276,sad,3H2JThgdBxezwj1wwafQS8,All Girls Are The Same,Juice WRLD,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4
1277,1277,sad,3ZbJMlEL4Kcme0ONRO7Slx,You Can Cry,James Arthur,0.491,0.617,4,-4.545,0,0.147,0.0974,0.0,0.27,0.17,126.816,194533,5
1278,1278,sad,1nUzheEYAZzXfIdtgXZ4i4,Never Forget You (feat. John Legend),John Legend,0.621,0.868,2,-4.901,1,0.0877,0.215,8.3e-05,0.242,0.768,104.968,244493,4
1279,1279,sad,7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,121887,4
1280,1280,sad,3F18I7LhWKxlf1PytSoTBH,Welcome To Heartbreak,Kid Cudi,0.677,0.435,7,-11.024,0,0.033,0.0985,0.721,0.111,0.0729,95.991,262933,4
1281,1281,sad,2ZRo7axmMPeSVUvDbGkJah,Hope,XXXTENTACION,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4
1282,1282,sad,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
1283,1283,sad,3HooZZPp0evFShqaJ2Pwer,Heartbeat,Childish Gambino,0.8,0.569,1,-6.843,0,0.119,0.00545,0.000319,0.0542,0.325,119.954,269840,4
1284,1284,sad,7sHUdN1bgpLjIWFG0CYJqs,End Of The Road,Juice WRLD,0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,162981,5
1285,1285,sad,4Nj8e8GZPXuK5adHZZnZlP,Last Letter,Witt Lowry,0.523,0.712,1,-8.484,1,0.339,0.793,0.0,0.119,0.2,97.689,277800,4
1286,1286,sad,0rI56S1biB0efYypn7eNpP,Kill For You,Eminem,0.67,0.8,4,-5.933,0,0.297,0.151,3.47e-06,0.613,0.268,95.693,291667,4
1287,1287,sad,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4
1288,1288,sad,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,4
1289,1289,sad,3dqxngWDgh4tb0VSb83nvc,I'm Sorry,Joyner Lucas,0.746,0.576,8,-7.461,1,0.414,0.252,0.0,0.074,0.337,110.2,349785,4
1290,1290,sad,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),Trippie Redd,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4
1291,1291,sad,05pdoheuKPSotkjMgIVX6I,Mirror,Bruno Mars,0.331,0.622,5,-7.291,0,0.092,0.858,0.0,0.104,0.388,64.468,228093,3
1292,1292,sad,7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),Charlie Puth,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
1293,1293,sad,0osPUefhvYxoB2eZw6prBt,One Man Can Change The World,John Legend,0.67,0.58,8,-6.586,0,0.144,0.777,0.0,0.11,0.309,157.996,254627,4
1294,1294,sad,1tlrTC3x7viJ1U30oOFGdF,Better Off (Dying),Lil Peep,0.521,0.766,3,-4.693,1,0.0409,0.00835,0.0,0.155,0.196,74.987,154815,4
1295,1295,sad,6NWl2m8asvH83xjuXVNsuG,Betrayed,Lil Xan,0.823,0.419,10,-10.358,0,0.165,0.416,0.0,0.105,0.277,119.958,187453,4
1296,1296,sad,4aX4Oycsk1fhHIee1zqsDe,How To Love,Lil Wayne,0.644,0.661,11,-6.093,1,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,240307,4
1297,1297,sad,06UZYUYbMqpaawLgoKwSw9,Doing It Wrong,Drake,0.397,0.172,6,-15.698,0,0.0445,0.841,6.78e-05,0.108,0.123,101.275,265120,4
1298,1298,sad,0KMYgSe9JWHloFeEVBU6qq,"Me, Myself & I",Bebe Rexha,0.755,0.686,0,-6.106,0,0.0869,0.0174,0.0,0.11,0.386,111.977,252142,4
1299,1299,sad,5AcOdoDOQOKtPlAM1FqBO8,Words I Never Said (feat. Skylar Grey),Skylar Grey,0.445,0.928,10,-3.532,0,0.304,0.0746,0.0,0.343,0.37,107.576,256960,3
1300,1300,sad,3Ul6f7ip8dmZ8VuwfB9Xq5,Cloudy Skies,Lil Skies,0.708,0.84,7,-4.825,1,0.181,0.138,0.0,0.227,0.895,151.715,193108,4
1301,1301,sad,7xEFBABB81qhqxguAdXhCo,How?,Mark Battles,0.64,0.577,7,-8.052,1,0.349,0.423,0.0,0.184,0.355,140.025,195440,4
1302,1302,sad,2ZdCrBA52bb4pIG3tOOZiQ,Dark Queen,Lil Uzi Vert,0.747,0.606,4,-5.286,1,0.172,0.222,0.0,0.281,0.2,155.055,173419,4
1303,1303,sad,7vYuicBUgL6zvWZWKi2mBA,I'm Still,Juice WRLD,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,4
1304,1304,sad,2yN3r3qywFipxJlUdmOO8M,Scared Of Love,Juice WRLD,0.642,0.562,11,-4.869,0,0.0812,0.032,0.0,0.168,0.177,158.001,170539,4
1305,1305,sad,4mHgYpuGHu99Mw69E83CP2,Taking A Walk,Trippie Redd,0.767,0.538,0,-6.044,0,0.052,0.68,0.0,0.192,0.343,81.031,121680,4
1306,1306,sad,2J84DvAAI8ph5DYojk3HPt,GONE (feat. Trippie Redd),Trippie Redd,0.712,0.731,9,-4.555,1,0.0335,0.00107,0.0,0.219,0.876,118.016,190893,4
1307,1307,sad,5EuKpn4RsDC1UFVUT0G269,Candles,Juice WRLD,0.715,0.574,7,-6.236,1,0.0817,0.373,0.0,0.174,0.337,157.0,183703,4
1308,1308,sad,6VrCmhRBFnuGKmtNfk4jDs,Spotlight,Lil Peep,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,177600,4
1309,1309,sad,3R8OCxiLkedSa0Vb6PcZa2,Moment,Ivan B,0.751,0.523,9,-10.595,0,0.0587,0.555,7.33e-06,0.105,0.393,123.943,219645,3
1310,1310,sad,0noblZ1tkJAyXGvcvjXedm,Where'd You Go (feat. Holly Brook & Jonah Matranga) - Single Version,Jonah Matranga,0.748,0.845,1,-3.373,0,0.0686,0.243,0.00344,0.0828,0.279,89.969,232467,4
1311,1311,sad,3Zc922QGIRgdMRFa6qSiz7,Scared,Russ,0.597,0.418,5,-10.03,0,0.177,0.652,0.0,0.12,0.313,129.948,179067,4
1312,1312,sad,1hWYT0w2R0J19rlVkiez7X,Battle Scars,Guy Sebastian,0.517,0.811,5,-4.526,0,0.286,0.186,0.0,0.105,0.494,168.269,250320,4
1313,1313,sad,45kBaXavqvtDnUHTWi4ceo,Sacrifices or Heartbreak,Bremmy,0.637,0.564,0,-8.126,0,0.2,0.498,0.0,0.129,0.682,79.82,192750,4
1314,1314,sad,4CH66Rxcjcj3VBHwmIBj4T,BAD!,XXXTENTACION,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4
1315,1315,sad,0AcicReEGm1qcENjqzh1Tg,Love Scars 3,Trippie Redd,0.544,0.524,8,-7.914,1,0.0621,0.136,0.0,0.106,0.117,81.982,129429,4
1316,1316,sad,2yZax79pOrYuyIFVW2cZY2,Carry On,XXXTENTACION,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,129720,4
1317,1317,sad,1BCBBO8VUEFOb6RBct4XDp,Broken Smile (My All),Lil Peep,0.545,0.517,0,-8.681,0,0.0359,0.0459,0.00724,0.15,0.115,120.044,280520,4
1318,1318,sad,3TOfcOKNuu6ZPZXJie5msH,Canceled,Bryson Tiller,0.767,0.611,5,-5.173,0,0.0983,0.157,0.0116,0.0836,0.11,94.034,183960,4
1319,1319,sad,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Rihanna,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373,4
1320,1320,sad,4WmS1ZuledEAlrpJv1E22s,Remember You (feat. blackbear),blackbear,0.654,0.565,4,-8.741,0,0.196,0.345,0.0,0.157,0.207,140.079,215880,4
1321,1321,sad,4mK2zqj9kBLgbgh2MCZKgG,Red Eyes,Bremmy,0.643,0.747,6,-8.232,0,0.112,0.0879,0.0049,0.0785,0.524,151.977,101154,4
1322,1322,sad,1SxagO9GK0UUeEYLmH8Pln,Toxic Waste,Trippie Redd,0.728,0.517,8,-11.404,1,0.0629,0.0555,1.95e-06,0.107,0.379,111.974,173129,4
1323,1323,sad,2dKtWPLZvbCzwLRliNn8UI,Can't Love,Trippie Redd,0.842,0.567,4,-6.504,0,0.0525,0.00244,1.89e-05,0.168,0.256,135.991,169412,4
1324,1324,sad,2Vg3BbxfVim0750BPb20qH,Friends,Bremmy,0.753,0.603,6,-10.282,0,0.0916,0.0344,0.00139,0.0932,0.546,155.978,196831,4
1325,1325,sad,01TnVDiet1DFTsyWKUKovl,NUMB,XXXTENTACION,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4
1326,1326,sad,1cO7xXIaIETpqcpFuSqg1j,Listen If You Hate Someone,Vaboh,0.622,0.563,1,-8.704,1,0.037,0.213,0.0,0.0861,0.409,160.037,120000,4
1327,1327,sad,3L19besdNQzd342qL78xqm,Demons and Angels (feat. Juice WRLD),Juice WRLD,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,4
1328,1328,sad,7uenITonAmg7wXmFd3kkms,I Tried Loving,Trippie Redd,0.624,0.686,1,-4.809,0,0.0436,0.181,0.0,0.19,0.223,160.076,193510,4
1329,1329,sad,5rYpwP1dHWGVMrSZbTmt3e,Life is Beautiful,Lil Peep,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,207587,4
1330,1330,sad,3mRmk57rKisEVUeVjjWe42,YFP,Bremmy,0.807,0.591,10,-8.416,0,0.0462,0.244,0.0332,0.209,0.0911,113.945,59710,4
1331,1331,sad,1GCi7EB9rKOsJXtXeViv26,Bad Love,Lub X Tpf,0.769,0.722,9,-7.418,1,0.0362,0.145,8.42e-06,0.156,0.492,128.023,212344,4
1332,1332,sad,5G9WCUSS2IXadoybxRe68b,Emotionless,Bremmy,0.743,0.628,0,-9.835,0,0.215,0.157,0.0012,0.115,0.331,157.953,182605,4
1333,1333,sad,3bPK33sZdStzPI81xHOoc6,She Cheated Again,Dax,0.651,0.569,10,-10.156,1,0.324,0.15,0.0,0.0928,0.36,96.795,166870,4
1334,1334,sad,6bsRjBN6AaDyBxzkjD5iZN,Escape,Bazanji,0.719,0.706,8,-7.45,0,0.139,0.211,0.0,0.117,0.377,80.063,181124,4
1335,1335,sad,5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),Lil Baby,0.676,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.896,203881,4
1336,1336,sad,3XVT8VNy0vpvTbFPQaBSZN,Through the Motions,Lil Skies,0.697,0.618,6,-8.468,0,0.102,0.0368,0.0,0.085,0.247,161.964,190302,4
1337,1337,sad,5UYK9MervBCROg8AHNeEIy,Hear Me Calling,Juice WRLD,0.648,0.701,10,-3.546,1,0.186,0.417,9.9e-06,0.103,0.588,177.943,189977,4
1338,1338,sad,11p2ty4w5GpoFL4vcK0Cru,Name in the Sand,Lil Skies,0.646,0.656,11,-6.798,0,0.0743,0.0949,0.0,0.103,0.501,160.065,168751,4
1339,1339,sad,2pzlvIwI67SEfjLwkZISh8,When I'm Wasted,Lil Skies,0.735,0.639,9,-5.851,0,0.155,0.0731,0.0,0.323,0.714,92.946,201352,4
1340,1340,sad,0k7Qyc2J6cUryNNhf0pPEL,Ok 4 Now,Lil Skies,0.66,0.544,11,-9.44,0,0.06,0.103,0.000564,0.111,0.313,140.103,164624,4
1341,1341,sad,1WQvmGZIMBmapHL3Garw7e,Everything Will Be OK (feat. Kehlani),Kehlani,0.572,0.539,0,-11.203,0,0.167,0.121,0.0,0.11,0.427,91.095,311373,4
1342,1342,sad,41MCdlvXOl62B7Kv86Bb1v,Empty,Juice WRLD,0.745,0.561,0,-4.869,1,0.0807,0.0758,0.0,0.133,0.449,77.557,248431,4
1343,1343,sad,2WVQoEzFxodptHFuQqraT9,Wish,Trippie Redd,0.57,0.903,9,-4.835,1,0.0905,0.0748,0.0,0.199,0.603,93.943,175273,4
1344,1344,sad,6NGeKy2lLt86dxDjJAtBFk,Breathe,Lil Skies,0.642,0.741,6,-5.204,0,0.163,0.187,1.25e-06,0.146,0.72,76.016,154958,4
1345,1345,sad,09TKiHAPV46D1gjZldU4lj,Emotionlessness,Bremmy,0.661,0.721,6,-8.245,0,0.0962,0.117,0.0,0.114,0.368,160.026,217526,4
1346,1346,sad,7fLjNK4Whxq1srWybieN8C,B Face,Bremmy,0.683,0.67,1,-7.776,1,0.0625,0.183,0.0,0.14,0.318,160.94,144417,4
1347,1347,sad,5gVS6nLLXzp7H30vyfXRD6,Drinking About You,Ryan Oakes,0.685,0.708,8,-7.213,1,0.0778,0.184,0.0,0.111,0.0947,140.042,221074,4
1348,1348,sad,19m3E0nMZobyA93AxMXC32,I'm Still,Juice WRLD,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,4
1349,1349,sad,5CRXf83hn7NVeWEs7rm63m,emotions,iann dior,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,131213,4
1350,1350,sad,7IhsLJMqdxoo7YAZjaSMru,Dead And Gone,Justin Timberlake,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.021,299747,4
1351,1351,sad,6lLDL0dGG00wcyo1yQTnUY,When I Lie (Remix) (feat. Ty Dolla $ign),Ty Dolla $ign,0.561,0.643,1,-6.764,0,0.0437,0.0286,0.0,0.0954,0.312,151.059,193667,4
1352,1352,sad,74QQKW9sp5W60iQIugME8e,W.A.N.T.S,G-Eazy,0.661,0.56,6,-10.551,1,0.213,0.0657,0.0,0.102,0.395,159.994,149589,4
1353,1353,sad,57nOpVSc3j9o03Cr928ZM4,what are you so afraid of,XXXTENTACION,0.639,0.312,0,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369,150769,4
1354,1354,sad,4kYYQxspU6JTFp83jZWDrA,The Man on My Left Shoulder,Quadeca,0.457,0.506,6,-10.004,0,0.194,0.0737,2.29e-06,0.114,0.0853,148.107,341252,4
1355,1355,sad,3mhgzMd1GxnfzLS3yodWvL,6 Feet Under,Miles Wesley,0.698,0.717,8,-4.516,0,0.0614,0.184,0.0,0.074,0.592,164.023,175610,4
1356,1356,sad,6Rm6xYUObPDgW4pJBkd7mB,Heartbreak Hotel,7ru7h,0.54,0.559,0,-7.437,1,0.0305,0.00148,0.0,0.118,0.274,147.016,121705,4
1357,1357,sad,4UaqFS2eoAbEfWnrr2Zxjj,Told You,ryster,0.693,0.609,6,-8.651,0,0.0542,0.0197,0.0,0.0596,0.319,81.525,124296,4
1358,1358,sad,6U14IDmKxp2nd2zozAKusR,Lost,POORSTACY,0.796,0.569,7,-8.953,0,0.0841,0.00753,1.22e-06,0.14,0.298,127.026,166299,4
1359,1359,sad,6G0FACzGN80Dj2v4ass5rq,gone girl,Trippie Redd,0.677,0.714,11,-5.637,1,0.0287,0.162,0.0,0.0717,0.355,94.956,136568,4
1360,1360,sad,68Vm2W4oURsPV3121vUZgB,Time - Edit,NF,0.665,0.703,8,-3.885,1,0.07,0.128,0.0,0.115,0.257,97.968,230611,4
1361,1361,sad,6CN3e26iQSj1N5lomh0mfO,Like Toy Soldiers,Eminem,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,296880,4
1362,1362,sad,0TilHqn3ecuXlkZlW3Fi3b,SHOO,Bremmy,0.817,0.813,1,-7.235,1,0.146,0.111,0.0,0.102,0.123,90.469,170907,4
1363,1363,sad,6fgZsTqA03mhpUqEXPuWEV,The Gravity (Sad Rap),Bremmy,0.688,0.576,0,-8.584,1,0.209,0.348,0.0,0.0907,0.309,131.858,159823,4
1364,1364,sad,5L0X8T8HNaUAIYw1oofg1M,ADHD,Joyner Lucas,0.574,0.788,10,-6.778,1,0.0638,0.0156,0.0,0.37,0.34,83.94,205803,4
1365,1365,sad,3NqCEpT8xsHdzpiRlM1kpS,Through Da Storm,Polo G,0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,195587,4
1366,1366,sad,7mmutL2N2jtIN3qLIMAQO7,Walls Talking,Kevin Gates,0.8,0.695,1,-5.516,1,0.248,0.0384,0.0,0.115,0.341,155.02,173419,4
1367,1367,sad,2ub9SKEk2RC7VyS1MUaGFS,How I Know,Lil Baby,0.545,0.804,5,-4.716,0,0.198,0.256,0.0,0.153,0.329,169.975,152001,4
1368,1368,sad,4ffiKZuYJPRpLaeVHXMVyM,Gift and a Curse (feat. Yung Pinch),Yung Pinch,0.791,0.684,2,-4.65,1,0.261,0.227,0.0,0.111,0.69,150.079,153600,4
1369,1369,sad,2Yr2BzqNDpIh0YQcnFqM09,VOICES (feat. XXXTENTACION),XXXTENTACION,0.678,0.672,0,-5.688,1,0.0302,0.00959,0.0,0.0868,0.625,136.933,155993,4
1370,1370,sad,028JxheELfIvvY4zBXuMjw,Heartless (feat. Mustard),Mustard,0.776,0.64,7,-8.058,1,0.183,0.15,0.0,0.0983,0.326,160.038,201627,4
1371,1371,sad,2gSG1S47vbdbyZ6aeJB4Dv,Problems,iann dior,0.774,0.607,2,-5.076,1,0.0481,0.121,0.0,0.0895,0.732,119.956,144000,4
1372,1372,sad,69dXVFCMiz3SL1L7M24NdX,bad vibes forever,Trippie Redd,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,150475,4
1373,1373,sad,7tgjDlQsMR8RvkdlNCJA58,6 Kiss,YNW Melly,0.687,0.449,2,-10.061,1,0.154,0.109,0.0,0.282,0.229,142.048,199437,4
1374,1374,sad,2ktxr00GpTtbMNeBjNeY8D,Who Needs Love,Trippie Redd,0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.874,108.963,158532,4
1375,1375,sad,3arQDLbkZnujJVfhoyEDlM,Triumph,XXXTENTACION,0.446,0.407,5,-3.056,1,0.031,0.718,0.0,0.0732,0.141,81.041,166033,4
1376,1376,sad,0cm5N7sj43FBfrVoJOfLhC,Mistakes,TheHxliday,0.723,0.395,2,-10.229,1,0.0681,0.04,0.000229,0.279,0.0772,89.954,173060,4
1377,1377,sad,5nDweSuY6Dq2TR2CP2eed4,LIE,Bremmy,0.535,0.624,6,-8.113,0,0.101,0.437,0.0,0.136,0.292,108.052,166679,5
1378,1378,sad,6zdaJC92whHCyzBKSV4G8G,The Great Gatsby (Let Go),Bremmy,0.513,0.492,1,-8.133,1,0.153,0.168,0.0,0.289,0.1,128.985,191732,4
1379,1379,sad,4yJiXq86uM56uIfIZgE440,me & ur ghost,blackbear,0.755,0.631,7,-6.128,1,0.0261,0.0638,0.0,0.0929,0.881,100.026,200400,4
